GET	/api/maintenance/elevator/list	MaintenanceController.elevatorList
GET	/api/maintenance/factoryMaint/{id}	MaintenanceController.factoryMaintDetail
GET	/api/maintenance/factoryMaint/list	MaintenanceController.factoryMaintList
GET	/api/maintenance/firefighting/{id}	MaintenanceController.firefightingDetail
GET	/api/maintenance/firefighting/list	MaintenanceController.firefightingList
GET	/api/maintenance/hygieneCheck/{id}	MaintenanceController.hygieneCheckDetail
GET	/api/maintenance/hygieneCheck/list	MaintenanceController.hygieneCheckList
GET	/api/maintenance/register/context	MaintenanceController.registerContext
GET	/api/maintenance/repair-order/{id}	MaintenanceController.repairOrderDetail
GET	/api/maintenance/repair-order/list	MaintenanceController.repairOrderList
GET	/api/maintenance/transformer/{id}	MaintenanceController.transformerDetail
GET	/api/maintenance/transformer/list	MaintenanceController.transformerList
GET	/api/menu/all	MenuController.all
GET	/api/menu/by-parent-role	MenuController.byParentRole
GET	/api/notices/list	NoticesController.list
GET	/api/onboarding/status	OnboardingController.status
GET	/api/organization/invitation/list	OrganizationController.invitationList
GET	/api/organization/provisioning/failed-manual	OrganizationController.failedManualJobs
GET	/api/organization/provisioning/status	OrganizationController.provisioningStatus
GET	/api/park/dashboard-stats	SystemParkController.dashboardStats
GET	/api/park/list	SystemParkController.currentUserParks
GET	/api/park/visitor-list	SystemParkController.visitorParkList
GET	/api/reimbursement/{id}	ReimbursementController.detail
GET	/api/reimbursement/analysis	ReimbursementController.analysis
GET	/api/reimbursement/list	ReimbursementController.list
GET	/api/reimbursement/pending-count	ReimbursementController.pendingCount
GET	/api/reimbursement/summary	ReimbursementController.summary
GET	/api/rent/verify/{id}	RentVerifyController.detail
GET	/api/rent/verify/count	RentVerifyController.count
GET	/api/rent/verify/list	RentVerifyController.list
GET	/api/rent/verify/manager-options	RentVerifyController.managerOptions
GET	/api/rental/manage/{id}	FactoryController.rentalManageDetail
GET	/api/rental/manage/list	FactoryController.rentalManageList
GET	/api/rental/park/{id}	SystemParkController.rentalParkDetail
GET	/api/rental/park/list	FactoryController.rentalParkList
GET	/api/rental/salary/{id}	RentalTenantController.salaryDetail
GET	/api/rental/salary/list	RentalTenantController.salaryList
GET	/api/rental/salary/tenant-options	RentalTenantController.salaryTenantOptions
GET	/api/rental/tenant/{id}	RentalTenantController.tenantDetail
GET	/api/rental/tenant/{id}/sms-info	RentalTenantController.tenantSmsInfo
GET	/api/rental/tenant/list	RentalTenantController.tenantList
GET	/api/rental/tenant/select	RentalTenantController.tenantSelect
GET	/api/smart-meter/brand/{id}	SmartMeterBrandController.brandDetail
GET	/api/smart-meter/brand/list	SmartMeterBrandController.brandList
GET	/api/smart-meter/brand/options	SmartMeterBrandController.brandOptions
GET	/api/smart-service/config	SmartServiceChatController.config
GET	/api/status	StatusController.status
GET	/api/system/dept/list	SystemDeptController.list
GET	/api/system/feedback/list	SystemFeedbackController.list
GET	/api/system/key	SystemKeyController.get
GET	/api/system/menu-template-sync/jobs	MenuTemplateSyncController.jobs
GET	/api/system/menu-template-sync/jobs/{id}	MenuTemplateSyncController.logs
GET	/api/system/menu/list	SystemMenuController.list
GET	/api/system/menu/name-exists	SystemMenuController.nameExists
GET	/api/system/menu/path-exists	SystemMenuController.pathExists
GET	/api/system/park/{id}	SystemParkController.detail
GET	/api/system/park/list	SystemParkController.list
GET	/api/system/region/list	SystemRegionController.list
GET	/api/system/role/{id}	SystemRoleController.detail
GET	/api/system/role/list	SystemRoleController.list
GET	/api/system/version	VersionController.latestVersion
GET	/api/table/list	ExampleTableController.list
GET	/api/test	TestController.test
GET	/api/user/check-username	SystemUserController.checkUsername
GET	/api/user/info	UserInfoController.info
GET	/api/user/list	SystemUserController.list
GET	/api/wechat/js-sdk-config	WechatPayController.jsSdkConfig
GET	/api/wechat/pay/app/config	WechatPayController.appConfig
GET	/api/wechat/pay/query	WechatPayController.queryOrder
GET	/api/wechat/pay/refund/orders	WechatPayController.refundOrders
GET	/api/wework/callback	WeworkCallbackController.verifyCallback
GET	/api/ymsino/meterinfo/data	YmsinoController.meterData
GET	/api/ymsino/meterinfo/tree	YmsinoController.meterTree
GET	/api/ymsino/waterinfo/data	YmsinoController.waterData
GET	/api/ymsino/waterinfo/tree	YmsinoController.waterTree
PATCH	/api/bill/import/batches/{batchId}/candidates/{candidateId}	BillImportController.correctCandidate
POST	/api/access/brand	AccessController.createBrand
POST	/api/access/car	AccessController.createCar
POST	/api/access/door	AccessController.createDoor
POST	/api/access/visitor	AccessController.createVisitor
POST	/api/access/visitor/register	AccessController.registerVisitor
POST	/api/agent/chat	AgentController.chat
POST	/api/auth/code-login	AuthController.codeLogin
POST	/api/auth/login	AuthController.login
POST	/api/auth/logout	AuthController.logout
POST	/api/auth/password	AuthController.password
POST	/api/auth/refresh	AuthController.refresh
POST	/api/auth/send-login-code	AuthController.sendLoginCode
POST	/api/auth/send-page-access-code	AuthController.sendPageAccessCode
POST	/api/auth/verify-page-access-code	AuthController.verifyPageAccessCode
POST	/api/bill/ai-recognize/items/{itemId}/commit	AiBillRecognizeController.commit
POST	/api/bill/ai-recognize/jobs	AiBillRecognizeController.createJob
POST	/api/bill/ai-recognize/jobs/{jobId}/auto-match-commit	AiBillRecognizeController.autoMatchCommit
POST	/api/bill/ai-recognize/jobs/{jobId}/batch-commit	AiBillRecognizeController.batchCommit
POST	/api/bill/ai-recognize/jobs/{jobId}/rollback	AiBillRecognizeController.rollback
POST	/api/bill/amount	AmountBillController.create
POST	/api/bill/amount/collection-sms/preview	AmountBillController.collectionSmsPreview
POST	/api/bill/amount/collection-sms/send	AmountBillController.collectionSmsSend
POST	/api/bill/amount/duplicate-check	AmountBillController.duplicateCheck
POST	/api/bill/amount/export	AmountBillController.export
POST	/api/bill/import/aliases	BillImportController.upsertAlias
POST	/api/bill/import/aliases/{aliasId}/approve	BillImportController.approveAlias
POST	/api/bill/import/aliases/{aliasId}/disable	BillImportController.disableAlias
POST	/api/bill/import/batches	BillImportController.createBatch
POST	/api/bill/import/batches/{batchId}/cancel	BillImportController.cancel
POST	/api/bill/import/batches/{batchId}/issues/{issueId}/acknowledge	BillImportController.acknowledgeIssue
POST	/api/bill/import/batches/{batchId}/issues/acknowledge-batch	BillImportController.acknowledgeIssuesBatch
POST	/api/bill/import/batches/{batchId}/publish	BillImportController.publish
POST	/api/bill/import/batches/{batchId}/retry	BillImportController.retry
POST	/api/bill/import/batches/{batchId}/rollback	BillImportController.rollback
POST	/api/bill/import/maintenance/source-retention	BillImportController.enforceSourceRetention
POST	/api/bill/import/templates	BillImportController.upsertTemplate
POST	/api/bill/import/templates/{templateId}/approve	BillImportController.approveTemplate
POST	/api/bill/import/templates/{templateId}/disable	BillImportController.disableTemplate
POST	/api/chat/zhipu	ChatController.chatZhipu
POST	/api/crm/binding/create	CrmController.createBinding
POST	/api/crm/binding/delete	CrmController.deleteBinding
POST	/api/crm/binding/status	CrmController.updateBindingStatus
POST	/api/crm/binding/transfer	CrmController.transferBinding
POST	/api/crm/binding/update	CrmController.updateBinding
POST	/api/crm/invite/resolve	CrmController.resolveInvite
POST	/api/crm/miniprogram/phone	CrmController.miniProgramPhone
POST	/api/crm/miniprogram/qrcode-test	CrmController.miniprogramQrcodeTest
POST	/api/crm/miniprogram/session	CrmController.miniProgramSession
POST	/api/crm/sales/channel	CrmController.createSalesChannel
POST	/api/crm/sales/channel/update	CrmController.updateSalesChannel
POST	/api/crm/sales/qrcode	CrmController.salesQrcode
POST	/api/dashboard/overview-batch	DashboardOverviewController.overviewBatch
POST	/api/dormitory	DormitoryController.create
POST	/api/factory	FactoryController.createFactory
POST	/api/finance	FinanceController.create
POST	/api/hrm/attendance	HrmController.createAttendance
POST	/api/hrm/attendance/{id}/abnormal-confirmation	HrmController.attendanceAbnormalConfirmation
POST	/api/hrm/attendance/device	HrmController.attendanceDeviceStatus
POST	/api/hrm/attendance/location-confirmation	HrmController.attendanceLocationConfirmation
POST	/api/hrm/employee	HrmController.createEmployee
POST	/api/hrm/leaveapplication	HrmController.createLeaveApplication
POST	/api/image/session	ImageController.refreshImageSession
POST	/api/image/upload	ImageController.upload
POST	/api/internal/outbox/events	OutboxController.enqueue
POST	/api/internal/rabbit/delayed-retries	RabbitMessageController.publishDelayedRetry
POST	/api/internal/rabbit/light-tasks	RabbitMessageController.publishLightTask
POST	/api/internal/rabbit/notifications	RabbitMessageController.publishNotification
POST	/api/internal/rabbit/notifications/retry	RabbitMessageController.publishNotificationRetry
POST	/api/investment	InvestmentController.createInvestment
POST	/api/investment/{id}/convert-to-tenant	InvestmentController.convertToTenant
POST	/api/investment/{id}/follow-feedback	InvestmentController.updateInvestmentFollowFeedback
POST	/api/investment/crm/backfill	InvestmentController.backfillCrmMasters
POST	/api/investment/radar/collect/task	InvestmentController.createRadarCollectTask
POST	/api/investment/radar/contact-restriction/{id}/approve-release	InvestmentController.approveContactRestrictionRelease
POST	/api/investment/radar/contact-restriction/{id}/reject-release	InvestmentController.rejectContactRestrictionRelease
POST	/api/investment/radar/contact-restriction/{id}/release	InvestmentController.submitContactRestrictionRelease
POST	/api/investment/radar/contact-restriction/import	InvestmentController.importContactRestrictions
POST	/api/investment/radar/crawler-source/{id}/disable	InvestmentController.disableCrawlerSource
POST	/api/investment/radar/crawler-source/{id}/enable	InvestmentController.enableCrawlerSource
POST	/api/investment/radar/crawler-task/{id}/cancel	InvestmentController.cancelCrawlerTask
POST	/api/investment/radar/crawler-task/item/reclaim-stale-running	InvestmentController.reclaimStaleCrawlerTaskItems
POST	/api/investment/radar/crawler-task/item/requeue	InvestmentController.requeueCrawlerTaskItems
POST	/api/investment/radar/crawler-task/run	InvestmentController.runCrawlerTask
POST	/api/investment/radar/crawler-task/run-eia	InvestmentController.runEiaCrawlerTask
POST	/api/investment/radar/crawler-task/run-internal-contract-expiry	InvestmentController.runInternalContractExpiryCrawlerTask
POST	/api/investment/radar/crawler-task/run-public-opportunity	InvestmentController.runPublicOpportunityCrawlerTask
POST	/api/investment/radar/crawler-task/run-public-opportunity-batch	InvestmentController.runPublicOpportunityCrawlerBatch
POST	/api/investment/radar/crawler-task/run-recruitment	InvestmentController.runRecruitmentCrawlerTask
POST	/api/investment/radar/crawler-task/run-tender	InvestmentController.runTenderCrawlerTask
POST	/api/investment/radar/crawler-task/scheduler/start	InvestmentController.startCrawlerTaskScheduler
POST	/api/investment/radar/crawler-task/scheduler/stop	InvestmentController.stopCrawlerTaskScheduler
POST	/api/investment/radar/crawler-task/sync-internal-contract-expiry	InvestmentController.syncInternalContractExpiry
POST	/api/investment/radar/enterprise-profile/refresh	InvestmentController.refreshEnterpriseProfiles
POST	/api/investment/radar/external-lead/{id}/convert	InvestmentController.convertExternalLead
POST	/api/investment/radar/external-lead/rebuild-from-public-opportunity	InvestmentController.rebuildExternalLeadsFromPublicOpportunity
POST	/api/investment/radar/lead/{id}/assign-owner	InvestmentController.assignRadarLeadOwner
POST	/api/investment/radar/lead/{id}/close	InvestmentController.closeRadarLead
POST	/api/investment/radar/lead/{id}/follow	InvestmentController.createRadarLeadFollow
POST	/api/investment/radar/lead/{id}/rebuild-property-match	InvestmentController.rebuildRadarLeadPropertyMatch
POST	/api/investment/radar/lead/{id}/recalculate-score	InvestmentController.recalculateRadarLeadScore
POST	/api/investment/radar/lead/{id}/visit	InvestmentController.createRadarLeadVisit
POST	/api/investment/radar/lead/import	InvestmentController.importRadarLeads
POST	/api/investment/radar/lead/import-file	InvestmentController.importRadarLeadsFile
POST	/api/investment/radar/lead/rebuild-property-match-batch	InvestmentController.rebuildRadarLeadPropertyMatchBatch
POST	/api/investment/radar/lead/recalculate-scores	InvestmentController.recalculateRadarLeadScores
POST	/api/investment/radar/outreach-task	InvestmentController.createOutreachTask
POST	/api/investment/radar/outreach-task/{id}/cancel	InvestmentController.cancelOutreachTask
POST	/api/investment/radar/outreach-task/{id}/mock-send	InvestmentController.mockSendOutreachTask
POST	/api/investment/radar/outreach-task/{id}/reply	InvestmentController.replyOutreachTask
POST	/api/investment/radar/outreach-task/{id}/send	InvestmentController.sendOutreachTask
POST	/api/investment/radar/outreach-template	InvestmentController.createOutreachTemplate
POST	/api/investment/radar/outreach-template/{id}/approve	InvestmentController.approveOutreachTemplate
POST	/api/investment/radar/outreach-template/{id}/disable	InvestmentController.disableOutreachTemplate
POST	/api/investment/radar/outreach-template/{id}/enable	InvestmentController.enableOutreachTemplate
POST	/api/investment/radar/outreach-template/{id}/reject	InvestmentController.rejectOutreachTemplate
POST	/api/investment/radar/outreach-template/{id}/submit-approval	InvestmentController.submitOutreachTemplateApproval
POST	/api/investment/radar/outreach-template/preview	InvestmentController.previewOutreachTemplate
POST	/api/investment/radar/pipeline/rebuild	InvestmentController.rebuildRadarAcquisitionPipeline
POST	/api/investment/radar/public-opportunity/import-urls	InvestmentController.importPublicOpportunityUrls
POST	/api/investment/radar/public-opportunity/manual	InvestmentController.createManualPublicOpportunity
POST	/api/investment/radar/public-opportunity/parse-demand-page	InvestmentController.parsePublicOpportunityDemandPage
POST	/api/investment/radar/public-opportunity/repair	InvestmentController.repairPublicOpportunityHistory
POST	/api/investment/radar/signal-event/{id}/convert	InvestmentController.convertSignalEvent
POST	/api/investment/radar/signal-event/refresh	InvestmentController.refreshSignalEvents
POST	/api/investment/radar/sop-reminder/{id}/complete	InvestmentController.completeRadarSopReminder
POST	/api/investment/radar/visit-record/{id}/complete	InvestmentController.completeRadarVisitRecord
POST	/api/llm/amount-bill-analyze	LlmController.analyzeAmountBill
POST	/api/llm/tenant-images	LlmController.analyzeTenantImages
POST	/api/localization	LocalizationController.create
POST	/api/maintenance/elevator	MaintenanceController.createElevator
POST	/api/maintenance/elevator/register	MaintenanceController.registerElevator
POST	/api/maintenance/factoryMaint	MaintenanceController.createFactoryMaint
POST	/api/maintenance/firefighting	MaintenanceController.createFirefighting
POST	/api/maintenance/firefighting/register	MaintenanceController.registerFirefighting
POST	/api/maintenance/hygieneCheck	MaintenanceController.createHygieneCheck
POST	/api/maintenance/repair-order	MaintenanceController.createRepairOrder
POST	/api/maintenance/transformer	MaintenanceController.createTransformer
POST	/api/maintenance/transformer/register	MaintenanceController.registerTransformer
POST	/api/organization/create	OrganizationController.createOrganization
POST	/api/organization/invitation/create	OrganizationController.createInvitation
POST	/api/organization/invitation/join	OrganizationController.joinInvitation
POST	/api/organization/invitation/revoke	OrganizationController.revokeInvitation
POST	/api/organization/provisioning/requeue-failed-manual	OrganizationController.requeueFailedManualJob
POST	/api/park	SystemParkController.createLegacyPark
POST	/api/reimbursement	ReimbursementController.create
POST	/api/rent/verify/{id}/abnormal	RentVerifyController.abnormal
POST	/api/rent/verify/{id}/confirm	RentVerifyController.confirm
POST	/api/rent/verify/create	RentVerifyController.create
POST	/api/rental/manage	FactoryController.createRentalManage
POST	/api/rental/salary	RentalTenantController.createSalary
